-256,47806.9726,2.6758,-0.0000,0.0000,717.8465,1
-281,33222.0168,2.1515,-0.0000,0.0000,473.7804,1
-275,50409.8605,2.0592,-0.0000,0.0000,1054.6774,1
-278,14871.9329,4.4396,-0.0000,0.0000,885.0432,1
-255,38642.4091,0.9108,-0.0000,1.4850,571.9600,0
-276,33752.9590,3.8470,-0.0000,0.0000,996.2345,1
-274,54527.1871,5.4977,-0.0000,0.0000,912.0773,1
-258,41290.9077,3.7512,-0.0000,0.0000,1516.7336,1
-255,33113.7052,3.0696,-0.0000,0.0000,1020.8745,1
-255,29415.5816,6.2485,-15.0240,0.0000,465.2729,0
-254,21864.1941,4.7518,-0.0000,0.0000,955.8920,1
-268,48111.2111,3.9744,-0.0000,0.0000,1081.9472,1
-269,10756.0371,2.9244,-0.0000,0.0000,826.6096,1
-243,32295.0061,2.9932,-0.0000,0.0000,1077.3112,1
-280,37493.1849,2.6746,-0.0000,0.0000,356.3270,1
-248,47236.2120,5.0992,-0.0000,0.0000,141.3728,1
-278,40309.9812,-0.1332,-0.0000,0.0000,464.0440,1
-257,30986.6808,2.8899,-0.0000,0.0000,774.1403,1
-264,19637.6636,3.9617,-0.0000,0.0000,960.0793,1
-263,27130.0984,3.8235,-0.0000,0.0000,861.6946,1
-256,69311.1690,5.1571,-0.0000,1.6170,381.6784,1
-248,35364.0955,1.6370,-0.0000,0.0000,381.8870,1
-256,33338.9417,2.7898,-0.0000,0.0000,905.5007,1
-266,68722.9223,5.6381,-2.8290,0.0000,837.8928,1
-272,28946.9196,3.2660,-0.0000,0.0000,275.1226,1
-256,48863.9840,4.5071,-2.3540,0.0000,934.1370,1
-264,71353.4855,3.4206,-0.0000,0.0000,700.3894,1
-251,40722.0043,2.0701,-0.0000,0.0000,611.3166,1
-262,45156.3087,3.9793,-0.0000,0.0000,547.3695,0
-269,52052.7117,3.6098,-0.0000,0.0000,717.2482,1
-245,95888.6300,3.4785,-0.0000,0.0000,429.5840,0
-274,15779.9244,4.0261,-0.0000,0.0000,557.6555,1
-265,18560.5674,2.7392,-7.6880,0.0000,1513.8285,0
-253,18950.2437,2.0506,-0.0000,0.0000,916.8314,1
-270,37723.6985,4.1968,-0.0000,0.0000,1079.4245,1
-237,22867.6274,2.3840,-0.0000,0.0000,216.4761,1
-271,21718.3998,3.2034,-0.0000,0.0000,766.8373,1
-237,34312.8009,4.2111,-0.0000,0.0000,1126.7744,1
-271,31905.3013,5.0267,-0.0000,0.0000,858.3172,0
-258,28277.7893,-0.8610,-0.0000,0.0000,503.2822,1
-242,58064.2063,2.5658,-0.0000,0.0000,713.9045,1
-243,35020.3863,4.0037,-0.0000,1.8870,743.7904,0
-236,43628.2232,3.1508,-2.6350,0.0000,169.4769,1
-270,22007.3571,2.5003,-0.0000,0.0000,770.5374,1
-247,21780.6529,3.1674,-0.0000,0.0000,1282.8563,1
-260,41003.1735,3.0217,-0.0000,0.0000,423.5697,1
-277,82108.3221,5.2158,-0.0000,0.0000,1150.5000,1
-282,24450.2427,4.4002,-0.0000,0.0000,720.9323,1
-249,21842.5678,2.8810,-0.0000,0.0000,1079.3114,1
-266,25568.2594,3.0013,-0.0000,0.0000,2501.8297,0
-269,69996.2138,1.8359,-0.0000,0.0000,486.8338,1
-272,41465.6124,2.0407,-0.0000,0.0000,1213.5154,1
-210,61824.4773,2.7848,-0.0000,0.0000,175.2823,1
-264,16235.0988,3.9238,-0.0000,0.0000,805.4003,0
-272,91825.5801,3.4353,-0.0000,0.0000,942.7644,1
-264,12732.7659,1.5442,-0.0000,0.0000,1230.8932,0
-254,32528.6477,2.7411,-0.0000,0.0000,1212.7060,1
-281,14759.9571,2.6754,-0.0000,0.0000,649.7957,1
-265,36790.2787,3.4513,-0.0000,0.0000,684.8008,0
-241,25230.6121,4.6427,-0.0000,0.0000,1154.6124,0
-257,56435.2449,1.2894,-0.0000,0.0000,851.3315,1
-259,38812.8950,2.2908,-0.0000,1.8870,913.6294,0
-283,28688.4335,1.3021,-0.0000,0.0000,708.3831,1
-219,17651.4217,5.2224,-0.0000,0.0000,317.7150,0
-245,41128.9249,2.1242,-0.0000,0.0000,803.4422,1
-273,49902.4563,4.6481,-0.0000,0.0000,225.3817,1
-276,12123.6457,4.6930,-0.0000,0.0000,585.4839,1
-278,43929.5516,3.5383,-0.0000,1.6020,483.5568,1
-237,41798.3261,2.6230,-0.0000,0.0000,961.1422,0
-279,34916.1807,3.9257,-0.0000,0.0000,982.1434,1
-270,57628.8594,5.2450,-0.0000,0.0000,695.3304,1
-268,42266.6833,5.0657,-0.0000,0.0000,1111.4331,1
-253,61165.5036,2.9888,-0.0000,0.0000,659.4175,1
-268,30862.2438,5.1026,-0.0000,0.0000,978.0817,1
-275,35512.0497,3.2831,-0.0000,0.0000,552.4316,1
-281,70273.2802,2.1530,-0.0000,0.0000,702.8735,1
-256,31278.4547,2.6779,-0.0000,0.0000,396.6403,1
-272,8643.0715,4.2649,-0.0000,0.0000,898.2179,1
-272,25089.3727,2.9247,-5.7210,0.0000,626.9723,1
-276,26423.1263,3.4213,-0.0000,0.0000,784.7468,1
-265,53462.9534,1.6493,-0.0000,0.0000,496.4650,1
-277,37564.7841,4.2463,-0.0000,0.0000,1254.6464,1
-268,34970.2206,4.3120,-7.6880,0.0000,900.4779,0
-254,7661.6635,4.6876,-0.0000,0.0000,254.3094,1
-255,30381.0074,1.6691,-0.0000,0.0000,884.9462,0
-265,10678.9038,1.1584,-0.0000,0.0000,888.3359,1
-250,34126.5724,5.7494,-0.0000,0.0000,1344.6479,1
-265,38585.4496,1.5689,-0.0000,0.0000,551.7495,1
-247,39022.2032,3.3919,-0.0000,0.0000,1167.8408,1
-267,21702.3039,4.4168,-0.0000,0.0000,722.4403,1
-268,20942.8808,1.1544,-0.0000,0.0000,907.5730,1
-253,34968.3590,3.1663,-3.3250,0.0000,1001.1695,1
-252,27238.9298,3.5233,-0.0000,0.0000,1002.7553,1
-255,40585.7998,5.9505,-0.0000,0.0000,861.1815,0
-247,57819.8143,3.6137,-0.0000,0.0000,827.2502,0
-253,34380.8614,3.1368,-0.0000,0.0000,1440.0874,1
-273,23204.8756,2.1322,-0.0000,0.0000,754.1327,1
-269,41118.4078,3.0071,-0.0000,0.0000,836.4853,1
-237,83954.7606,4.4584,-0.0000,0.0000,1128.1538,1
-264,31086.6608,6.1271,-0.0000,0.0000,789.7991,1
-244,21979.1515,2.0683,-0.0000,0.0000,859.5467,1
-270,19165.1500,2.3667,-0.0000,0.0000,799.7991,1
-280,70203.1595,1.1629,-0.0000,0.0000,797.6818,1
-253,84310.3509,5.7207,-0.0000,0.0000,1053.7121,0
-268,18664.6105,1.9543,-0.0000,0.0000,736.7785,1
-259,29357.1412,0.1196,-0.0000,2.1790,923.0855,1
-270,16124.9738,1.2856,-0.0000,0.0000,1010.6991,1
-232,44877.3281,4.2260,-0.0000,0.0000,615.8986,1
-243,43751.1089,4.1177,-0.0000,0.0000,952.4412,1
-277,42583.5303,6.4705,-0.0000,0.0000,691.1214,1
-247,71917.5408,0.7269,-0.0000,0.0000,948.0576,1
-244,20520.3650,3.5017,-0.0000,0.0000,794.3291,1
-254,25462.9077,3.0647,-0.0000,0.0000,896.7978,1
-282,29111.3574,5.9406,-0.0000,0.0000,705.4182,1
-269,43639.9198,3.5784,-14.3440,0.0000,911.6222,0
-264,17765.7905,4.0337,-0.0000,0.0000,844.2118,1
-272,30182.7775,3.6748,-0.0000,0.0000,914.2791,1
-267,36783.7340,5.1527,-0.0000,0.0000,1269.7025,0
-262,61236.7624,3.3939,-0.0000,0.0000,1166.8117,1
-248,74964.4148,4.9991,-0.0000,0.0000,890.8838,1
-245,39442.9332,4.5717,-99.9990,0.0000,1322.2955,0
-263,32647.6823,2.7120,-0.0000,0.0000,1174.7226,1
-277,70595.8918,3.1054,-0.0000,0.0000,953.4487,1
-248,37755.1340,3.5715,-0.0000,0.0000,805.4739,1
-280,43912.3547,2.2553,-0.0000,0.0000,621.2019,1
-259,18152.7827,3.2729,-0.0000,0.0000,1134.0932,1
-268,5983.5455,2.6595,-5.1780,0.0000,1030.2149,0
-278,45592.3134,2.9463,-0.0000,0.0000,983.4347,1
-235,68498.6312,4.9811,-5.5560,0.0000,1214.6056,0
-252,40053.0806,3.1346,-0.0000,0.0000,921.2220,0
-278,7390.9670,3.7426,-0.0000,0.0000,796.8076,1
-263,23765.4588,3.2748,-0.0000,0.0000,951.4018,1
-241,12566.9138,1.8375,-0.0000,0.0000,606.6015,1
-210,35280.8131,-0.0489,-0.0000,0.0000,293.7916,1
-238,30091.5777,4.1794,-0.0000,0.0000,354.4490,1
-232,33498.4055,3.8146,-0.0000,0.0000,973.8539,0
-268,43103.2100,2.7530,-0.0000,0.0000,521.6193,1
-271,24889.1215,3.9606,-0.0000,0.0000,706.5177,1
-274,4284.8733,4.4960,-0.0000,0.0000,572.2048,1
-280,5109.8657,2.5225,-0.0000,0.0000,330.0470,1
-276,9660.0184,2.6210,-0.0000,0.0000,1068.6100,1
-275,103634.2004,0.8452,-0.0000,0.0000,1072.2733,1
-281,8145.4707,4.3908,-0.0000,0.0000,732.9277,1
-268,34546.2888,1.7329,-0.0000,0.0000,731.3967,1
-229,41963.3097,3.6195,-0.0000,0.0000,478.3364,1
-257,39356.9745,1.2973,-0.0000,0.0000,651.1290,1
-260,8527.9915,1.5269,-0.0000,0.0000,785.5982,0
-239,44477.0256,3.3968,-9.3860,0.0000,1174.0905,0
-261,35124.7952,5.3051,-0.0000,0.0000,817.2860,1
-267,49952.2630,3.8244,-0.0000,0.0000,1353.5196,1
-250,26291.8915,3.9956,-99.9990,0.0000,1086.2776,0
-247,39276.6336,4.7762,-0.0000,0.0000,891.9796,0
-269,25796.8267,3.7799,-7.6880,0.0000,1702.1031,0
-257,43109.5526,4.1900,-0.0000,0.0000,1092.2433,0
-254,4927.8079,3.9606,-15.0240,0.0000,537.5780,0
-266,41062.4416,4.5491,-0.0000,0.0000,487.9065,1
-274,42880.1085,2.7216,-0.0000,0.0000,801.9938,1
-262,18921.2756,4.3792,-0.0000,0.0000,928.9366,1
-236,37863.1060,2.4391,-0.0000,0.0000,634.0986,0
-264,37351.2672,3.6729,-27.8280,0.0000,1105.1196,0
-272,35228.6031,5.0488,-0.0000,0.0000,1029.4289,1
-247,61645.8585,4.4313,-0.0000,0.0000,738.0016,1
-281,35206.7015,1.1035,-0.0000,0.0000,514.4575,1
-245,50518.3553,4.2511,-0.0000,0.0000,888.9745,1
-262,15649.1506,2.5579,-0.0000,0.0000,948.7953,0
-279,51710.8071,2.2900,-0.0000,0.0000,856.0075,1
-268,14687.2925,5.2018,-0.0000,0.0000,272.2076,1
-262,31923.5955,6.1797,-0.0000,0.0000,721.3614,0
-241,29208.4993,2.7059,-2.5800,0.0000,256.9340,1
-273,29707.8491,1.0683,-0.0000,0.0000,782.2930,1
-240,35268.2845,2.0245,-0.0000,0.0000,709.1728,1
-241,66297.3716,4.1793,-0.0000,0.0000,1039.5706,1
-256,34833.4479,1.2710,-0.0000,0.0000,1396.9964,0
-262,32237.7103,2.5715,-0.0000,0.0000,768.5579,1
-262,13859.4895,4.2269,-0.0000,0.0000,821.0519,1
-265,34586.6073,3.1284,-0.0000,0.0000,963.3080,1
-258,34792.5155,2.5670,-0.0000,0.0000,784.7694,1
-281,77789.3873,3.0820,-0.0000,0.0000,240.8977,1
-256,41494.9566,4.2111,-10.5200,0.0000,665.8073,0
-254,54633.2044,3.1185,-0.0000,0.0000,1586.5866,0
-256,35533.2962,4.8336,-0.0000,0.0000,713.5364,0
-271,17205.8463,1.9831,-0.0000,1.5900,1005.3731,1
-275,24942.6878,3.7184,-0.0000,0.0000,554.5506,1
-238,31562.3428,3.3673,-0.0000,0.0000,943.8463,0
-263,52874.4324,2.5010,-0.0000,0.0000,727.2134,1
-247,61512.5485,4.8005,-0.0000,1.8870,776.3965,0
-276,31103.7993,4.9671,-0.0000,0.0000,656.3961,1
-273,54892.9732,2.8411,-0.0000,0.0000,462.9624,1
-270,11985.2178,3.5313,-0.0000,0.0000,1059.4275,1
-262,68184.3070,2.3213,-4.0640,0.0000,977.3631,1
-251,28468.5402,2.6943,-0.0000,0.0000,952.6742,1
-250,44305.0660,4.3864,-0.0000,0.0000,569.9916,1
-250,30162.8157,2.6347,-0.0000,0.0000,584.0705,1
-259,3609.5325,2.6870,-0.0000,0.0000,1211.0926,0
-283,8784.5404,2.2535,-0.0000,0.0000,188.9880,1
-282,31807.9326,1.0621,-0.0000,0.0000,299.8648,1
-248,17700.4702,5.1144,-99.9990,0.0000,575.3214,0
-264,34964.3593,1.0692,-0.0000,0.0000,852.6134,1
-259,42881.0569,-0.1394,-0.0000,0.0000,834.3857,1
-279,36170.5706,2.4249,-0.0000,0.0000,698.5956,1
-277,86015.5795,3.5178,-0.0000,0.0000,558.4823,1
-267,35953.1183,2.7118,-0.0000,0.0000,1116.0188,1
-270,36641.9795,4.2461,-0.0000,0.0000,436.1306,1
-247,44765.6566,2.8799,-0.0000,0.0000,1046.7835,1
-243,15354.7349,2.8276,-0.0000,0.0000,1163.0085,1
-258,46550.8664,2.7682,-5.1780,0.0000,1273.9736,0
-230,81590.8605,0.4400,-0.0000,0.0000,756.4454,1
-256,42305.5897,2.1402,-0.0000,0.0000,1388.3324,1
-267,5201.5026,3.2753,-0.0000,0.0000,1562.5337,1
-279,41613.7622,-0.7219,-0.0000,0.0000,875.5553,1
-250,26655.4875,5.6532,-0.0000,1.9020,467.1625,0
-269,25024.9653,4.7937,-0.0000,0.0000,396.2754,1
-245,28730.1147,2.7200,-0.0000,0.0000,1015.4076,1
-267,10570.2599,1.9895,-0.0000,1.9020,908.7497,0
-236,22991.6024,3.7540,-2.6350,0.0000,1043.2809,1
-272,45364.7461,4.9179,-0.0000,0.0000,691.3982,1
-257,37723.3404,3.7881,-0.0000,0.0000,726.5647,1
-249,54796.4984,2.2778,-0.0000,0.0000,1287.3313,1
-269,65807.6791,6.2791,-0.0000,0.0000,1278.1739,1
-263,20953.3536,2.5415,-3.1030,0.0000,745.1238,0
-282,11942.0129,0.3422,-0.0000,0.0000,276.6704,1
-277,38489.0970,2.9508,-0.0000,0.0000,466.4383,1
-244,35142.8116,3.0273,-0.0000,0.0000,972.2976,1
-278,24657.6077,3.5935,-0.0000,0.0000,1185.5654,1
-242,15889.3556,3.0081,-0.0000,1.4850,688.7216,0
-266,36709.4440,2.4220,-0.0000,0.0000,811.6202,1
-246,37335.7987,3.0754,-0.0000,0.0000,505.6738,1
-269,72206.7676,5.6426,-0.0000,0.0000,368.6767,1
-268,52673.3466,3.6870,-0.0000,0.0000,479.9359,1
-263,11837.6952,3.2594,-0.0000,0.0000,595.1461,1
-254,43518.8354,5.5043,-0.0000,0.0000,576.0684,0
-264,61095.8786,3.6838,-0.0000,0.0000,359.9868,1
-250,40080.1019,4.4394,-0.0000,0.0000,1349.2909,0
-261,22885.8669,1.9222,-0.0000,0.0000,769.3976,1
-281,24042.1702,2.9605,-0.0000,0.0000,965.6383,1
-256,36784.7230,3.0664,-0.0000,0.0000,762.4556,1
-224,5466.1063,2.6523,-0.0000,0.0000,551.7757,0
-273,42377.7120,2.6388,-0.0000,0.0000,629.6273,1
-261,63822.6002,5.1793,-0.0000,0.0000,696.7632,1
-232,71051.2671,6.4836,-0.0000,0.0000,1777.3381,1
-278,27251.8324,4.9392,-0.0000,0.0000,232.8212,1
-270,51850.7176,3.7850,-0.0000,0.0000,878.3880,1
-282,33460.9162,4.1909,-0.0000,0.0000,360.3609,1
-269,37798.4668,2.6037,-0.0000,1.5040,491.3178,1
-264,10364.7836,5.9065,-0.0000,0.0000,1139.2129,1
-236,39081.7768,3.5441,-0.0000,0.0000,559.1393,1
-253,36991.5051,2.6615,-0.0000,0.0000,1191.6790,0
-277,43782.9742,3.5968,-0.0000,0.0000,948.6069,1
-231,26127.7630,4.7713,-2.3460,0.0000,329.7078,1
-279,19567.2900,3.1534,-0.0000,0.0000,655.4176,1
-276,19985.3797,2.1693,-0.0000,0.0000,730.8075,1
-283,132517.8411,2.7867,-0.0000,0.0000,1149.6348,1
-242,34543.6026,5.6656,-0.0000,0.0000,892.7625,0
-245,41094.0952,3.7275,-0.0000,0.0000,243.6729,1
-274,47784.3659,2.4661,-0.0000,0.0000,565.2899,0
-257,37542.1024,4.2944,-0.0000,0.0000,537.6027,0
-236,47254.1822,2.8750,-3.4710,0.0000,674.1476,1
-265,90968.3611,2.5651,-0.0000,0.0000,804.3279,1
-264,26583.5848,3.9068,-0.0000,0.0000,894.3351,1
-281,34944.4708,1.6608,-0.0000,0.0000,668.5465,1
-269,30146.0628,1.0841,-0.0000,0.0000,1445.5809,1
-250,23647.3631,4.5833,-0.0000,0.0000,545.3420,0
-275,110493.9609,2.6099,-0.0000,0.0000,794.1452,1
-269,23809.4871,1.7158,-0.0000,0.0000,775.9464,1
-237,13875.4093,5.0908,-0.0000,0.0000,356.9857,1
-262,41096.9285,2.3590,-0.0000,0.0000,1122.1932,1
-257,43301.4410,2.6969,-0.0000,0.0000,670.5285,0
-269,45640.1707,4.1274,-0.0000,0.0000,457.8505,1
-239,4582.0467,5.0570,-0.0000,0.0000,1544.2224,1
-266,24235.1309,2.9876,-7.6880,0.0000,972.9582,0
-258,31639.0472,4.6116,-0.0000,0.0000,509.3319,0
-259,12007.5068,5.7208,-0.0000,0.0000,737.2697,1
-240,28654.8653,3.7980,-0.0000,0.0000,883.8968,1
-238,35318.3622,3.2301,-0.0000,0.0000,874.5475,1
-255,10601.2741,2.8026,-0.0000,0.0000,609.0006,1
-281,13960.5740,3.7660,-0.0000,0.0000,234.6758,1
-232,52566.7185,2.9044,-0.0000,0.0000,369.2429,1
-267,34780.1949,3.9544,-0.0000,0.0000,792.7352,1
-239,43866.8065,3.1006,-0.0000,0.0000,566.0775,1
-274,51937.1472,5.7851,-0.0000,0.0000,812.9550,1
-273,26234.8647,2.8373,-0.0000,1.9800,593.3945,1
-265,16549.6478,4.5386,-0.0000,0.0000,795.6768,1
-265,23082.0185,5.4034,-0.0000,0.0000,735.2202,1
-255,27705.2332,0.5054,-0.0000,0.0000,767.2596,0
-258,6982.4604,6.6212,-0.0000,0.0000,683.1521,0
-283,45073.6908,2.2314,-0.0000,1.6020,473.7289,1
-257,21471.1735,3.5309,-0.0000,0.0000,750.0775,1
-259,49901.9320,4.3318,-0.0000,0.0000,920.6798,1
-246,29481.6206,5.2172,-0.0000,0.0000,1408.4339,1
-259,39094.8378,4.3809,-0.0000,0.0000,1063.4301,1
-255,56751.7189,3.3296,-0.0000,0.0000,540.9549,0
-244,31839.9187,1.6016,-0.0000,0.0000,1391.9219,0
-253,53936.3296,2.9880,-0.0000,0.0000,1256.9314,0
-262,44270.7723,3.2363,-0.0000,0.0000,109.6768,1
-266,38736.7792,4.9698,-0.0000,1.8870,604.4747,0
-274,28475.3494,3.2370,-0.0000,0.0000,1014.1801,1
-254,29942.0702,2.9149,-0.0000,0.0000,734.6381,1
-276,53908.6053,1.7777,-0.0000,0.0000,838.9575,1
-263,38295.6386,3.4846,-8.6140,0.0000,1076.1864,0
-270,82126.5104,3.4938,-0.0000,0.0000,551.5450,1
-266,12659.5342,3.9609,-0.0000,0.0000,822.0768,1
-260,18280.2049,2.7344,-0.0000,0.0000,978.0716,1
-274,35349.5773,4.4832,-0.0000,0.0000,901.6168,1
-247,47172.6783,1.6351,-0.0000,0.0000,939.9583,1
-236,43040.5837,2.4989,-0.0000,0.0000,713.4055,0
-259,44264.5023,2.8188,-0.0000,0.0000,620.3723,1
-260,69985.7703,4.7586,-0.0000,0.0000,684.9778,0
-260,39760.7720,6.3649,-15.0240,0.0000,602.5440,0
-277,4689.2765,2.7953,-0.0000,0.0000,763.2433,1
-250,32080.1098,4.1558,-0.0000,1.9020,1272.4183,0
-267,32472.8668,3.8231,-0.0000,0.0000,922.6473,1
-246,35599.1094,2.3432,-0.0000,0.0000,847.7704,1
-248,5953.0330,3.3440,-0.0000,0.0000,924.4762,1
-278,41506.6353,3.2071,-0.0000,0.0000,1044.1281,1
-272,15079.3164,2.7912,-0.0000,0.0000,481.0529,1
-258,36602.5481,4.3338,-0.0000,0.0000,565.9200,0
-227,41591.3485,0.0981,-0.0000,0.0000,111.3596,1
-266,55200.0944,3.7893,-0.0000,0.0000,395.2862,1
-261,22316.1004,2.2675,-0.0000,0.0000,970.1604,1
-253,56880.1958,3.9912,-0.0000,0.0000,835.6442,1
-266,36919.4396,4.3996,-15.0240,0.0000,767.2148,0
-246,29906.3913,3.4599,-0.0000,0.0000,1054.8737,1
-275,16061.7313,3.1386,-0.0000,0.0000,1048.6073,1
-236,40460.6810,1.9292,-3.1370,0.0000,871.9696,1
-253,40488.8636,1.3831,-0.0000,0.0000,736.7038,1
-269,112036.4699,1.7851,-0.0000,0.0000,628.5918,1
-276,57577.8364,4.0533,-0.0000,0.0000,738.9715,1
-280,35701.6466,2.4888,-0.0000,0.0000,212.6904,1
-243,35045.9798,5.0824,-0.0000,0.0000,551.7360,0
-250,52644.4566,4.8181,-15.0240,0.0000,848.8621,0
-259,31931.1245,4.4117,-0.0000,0.0000,822.9238,1
-251,8163.3380,2.6894,-0.0000,0.0000,679.0143,1
-253,34118.9383,3.9547,-0.0000,0.0000,1577.1389,1
-241,34061.4813,5.9987,-0.0000,0.0000,789.1360,1
-281,11255.7416,3.5006,-0.0000,0.0000,508.9574,1
-260,36708.2564,4.7291,-0.0000,0.0000,417.4491,1
-250,45666.9674,4.3953,-0.0000,0.0000,554.1576,0
-248,46988.5403,6.7775,-0.0000,0.0000,772.3118,0
-283,20961.9343,1.6514,-0.0000,0.0000,357.7644,1
-242,41764.2446,3.8119,-0.0000,0.0000,1050.4844,1
-247,45511.3898,2.7925,-0.0000,0.0000,1193.7324,1
-266,22349.4214,3.9161,-0.0000,0.0000,815.1556,0
-278,36772.0036,5.1666,-0.0000,0.0000,399.6787,1
-242,19929.9737,1.9578,-0.0000,0.0000,974.4654,1
-260,14683.6208,-0.2174,-0.0000,0.0000,352.2192,1
-267,30170.8027,3.7888,-3.1030,0.0000,929.5483,0
-275,24104.1745,4.5685,-0.0000,2.0010,707.9789,1
-230,41253.7997,3.9032,-0.0000,2.3770,1002.8788,0
-252,70223.0192,2.2170,-0.0000,0.0000,683.3855,0
-227,16934.3892,1.8815,-0.0000,0.0000,225.8132,1
-245,34430.8424,3.7210,-0.0000,0.0000,232.8281,0
-255,43197.5304,2.8945,-0.0000,0.0000,1209.0437,0
-236,19709.8734,3.8045,-0.0000,0.0000,117.9411,1
-237,34178.2855,2.6873,-0.0000,0.0000,829.5815,1
-263,30677.6343,4.5500,-0.0000,0.0000,878.7387,1
-254,12865.2627,4.4887,-0.0000,0.0000,457.1678,1
-277,8521.0460,4.2686,-0.0000,0.0000,1003.6127,1
-270,65614.2359,2.6103,-7.2980,0.0000,1045.6504,0
-257,35751.4194,1.2262,-0.0000,0.0000,1018.8528,1
-271,4510.9504,4.4375,-0.0000,0.0000,835.5974,1
-256,38751.3287,4.6579,-4.3860,0.0000,1010.0061,0
-270,38707.2856,3.6873,-15.0240,0.0000,702.7425,0
-243,27008.3208,4.5081,-0.0000,0.0000,663.6392,1
-259,36269.1126,3.4255,-0.0000,0.0000,1067.7869,0
-247,21227.8628,-0.2535,-0.0000,0.0000,1021.9893,1
-269,68349.5382,4.5726,-0.0000,0.0000,805.7749,1
-276,46974.2336,5.3435,-0.0000,0.0000,623.3893,1
-275,43900.8177,3.5482,-0.0000,0.0000,442.3377,1
-263,39980.9698,4.7762,-0.0000,0.0000,943.0564,1
-230,24428.6052,0.5483,-0.0000,0.0000,75.2385,1
-264,14380.5373,1.3828,-0.0000,0.0000,1240.6143,1
-281,44099.7018,3.1467,-0.0000,0.0000,352.3473,1
-249,40743.7399,6.0670,-0.0000,0.0000,947.8799,0
-270,32784.0507,3.8720,-0.0000,0.0000,694.5453,1
-256,39758.5142,4.0213,-0.0000,0.0000,1732.0023,0
-266,25073.4278,4.2436,-0.0000,0.0000,597.6286,0
-251,39665.2570,5.9676,-15.0240,0.0000,649.4210,0
-261,52705.3316,3.7024,-0.0000,0.0000,974.4936,1
-233,20716.1516,4.7604,-0.0000,0.0000,456.4680,1
-264,36429.2342,1.8354,-0.0000,0.0000,1466.7755,0
-279,56487.9929,3.2721,-0.0000,0.0000,579.6595,1
-270,70014.1809,1.4586,-0.0000,0.0000,946.9099,1
-251,49119.1615,5.4730,-0.0000,0.0000,1136.3300,0
-266,20601.4809,4.0955,-0.0000,0.0000,925.9025,1
-277,38125.5867,4.1991,-0.0000,0.0000,331.0459,1
-249,30868.5145,4.9647,-0.0000,0.0000,765.7684,0
-263,45946.9814,3.0539,-0.0000,0.0000,963.9027,1
-256,32938.5529,2.7611,-0.0000,0.0000,765.3752,0
-210,34854.5931,3.6874,-9.3860,0.0000,938.3843,0
-255,50718.8733,2.6872,-0.0000,0.0000,728.1977,1
-254,5858.6307,2.9141,-0.0000,0.0000,432.2994,1
-235,30612.1485,2.6989,-2.0090,0.0000,920.7154,1
-251,37621.6137,3.8283,-0.0000,0.0000,1133.8232,1
